Country Name,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),Worried about not being able to pay school fees or fees for education: not worried at all (% age 15+),Worried about not having enough money for old age: not worried at all (% age 15+),Worried about not having enough money for monthly expenses or bills: not worried at all (% age 15+),"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, poorest 40% (% ages 15+)","Worried about not being able to pay school fees or fees for education: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for old age: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, poorest 40% (% ages 15+)","Worried about not having enough money for monthly expenses or bills: not worried at all, income, richest 60% (% ages 15+)","Worried about not having enough money for old age: worried, richest (% age 15+)","Worried about not having enough money for old age: worried, poorest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, richest (% age 15+)","Worried about not being able to pay for medical costs in case of a serious illness or accident: worried, poorest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, richest (% age 15+)","Worried about not having enough money for monthly expenses or bills: worried, poorest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, richest (% age 15+)","Worried about not being able to pay school fees or fees for education: worried, poorest (% age 15+)",Worried about not having enough money for old age: worried (% age 15+),Worried about not being able to pay for medical costs in case of a serious illness or accident: worried (% age 15+),Worried about not having enough money for monthly expenses or bills: worried (% age 15+),Worried about not being able to pay school fees or fees for education: worried (% age 15+)
Kyrgyz Republic,-1.2927995609297929,0.6822629779991708,7.487826200626868,-1.5060684183483892,-3.2535190972479704,-1.0088421084184518,-0.45990094482018096,1.6528458043896845,19.018175039812224,0.8253880480253161,-0.2665610900121007,-1.73013488019135,1.0255477476822583,-27.386344364409204,0.2937434981135312,8.60012492611882,0.4628108960073345,0.0,0.42382049308130165,0.5502935894189167,-8.17228469309808,1.7483867386561565,0.59136306259558,0.26711635985987225
Lao PDR,2.0055379942729195,0.6137688848240439,-5.53845559617422,0.4505464420828522,2.9523728474456172,1.3976479656641851,-1.5925105846719112,1.440569482856041,-6.302300057465512,-1.4239308371803117,0.1733582628330308,1.0711328774792097,-1.771147854578109,7.3606344095492675,-1.62782033327052,-3.6489706426277273,-1.0973201276749776,-0.0710781463944139,0.7811401016044359,0.671756626228325,4.727710309761547,-3.0680186187964256,-0.491885968552495,0.4586209611909542
Latvia,-4.050148794717694,0.3217970309038949,6.782108996224167,-4.084021923427826,-8.098209428198013,-2.3573558566317643,1.3048523066038973,-0.529734444358937,18.035726922131452,1.8530800372380258,-0.6812855338184849,-5.263148286510052,0.9416575932745126,-19.771784027081594,0.9132170908975958,11.193852781437544,0.6131048683152422,-0.2292989328082026,1.4439855102934442,0.478163598241345,-5.106519650487509,3.90784555196686,0.7730143396348323,1.0362581038048126
Lebanon,7.50223018813682,-0.8592481860597099,-7.563925227501847,3.3325970555105187,13.951191057467938,4.0278371550138345,2.5508817668273718,-1.9864748890299442,-26.644869812398106,-0.671774108470105,0.40134730319124845,3.7689327474101697,-1.293396110631324,22.543415742132602,-1.3953834058415762,-23.979234155823374,-2.798513098883916,0.7889177441847774,-0.41477053548573917,-1.013151888040957,4.798672002406347,-7.716764643607144,-2.331934652100612,-0.5728158411723463
Liberia,5.989579145345045,0.6304352572895965,-9.268590006308605,3.3732981311904373,9.358103223851238,4.779560732685821,7.748934164709315,-5.511780777979188,-20.500711039157096,-1.1243176737734486,1.2635477985373078,4.952503283371518,-2.3004990149944096,19.0816034491097,-0.6454732838705388,-13.050176782176793,-2.316253890302806,1.3048684836902806,-3.0458588761845693,-0.24582841043452996,6.246229809429934,-4.808156670905996,-1.2471307624810366,-1.7232926432307456
Lithuania,-4.899059980245891,0.34828904494844626,7.259952854366103,-3.052511131363846,-10.372960536789705,-2.7820502587007727,1.4190466829103203,-2.2662321871603197,16.773303191566495,2.1973932809481607,-0.1595033267663648,-4.581306204335483,1.0009455443469886,-20.18866594274373,1.6253919208118317,13.363350373157534,0.9217453619667939,-0.38205833949734425,1.7350776185615986,0.9719399768450906,-6.1576739358769625,5.284839309620077,0.6247691385196479,1.257492013373744
Malawi,8.060158028144249,0.20265008126437367,-10.128214312654817,4.309150448277364,12.31799988838966,5.219444547271706,8.591665234717778,-6.314557583527437,-24.771711778451788,0.0,1.1173236806071303,6.660779105749594,-1.3868934374454798,23.778682333278816,-2.5065281869357774,-20.157094789484145,-3.2679651489115518,1.442034507378528,-2.7649058449848445,0.13620407820271846,8.194114856068433,-8.639767719061686,-1.6677938424264873,-0.7324843221113615
Malaysia,1.4398934253472166,0.33359794186084124,-4.61015603299732,0.7211102561414768,5.50130154095898,0.11982663125365356,0.0,1.1951219541705504,-17.537179462311663,-0.4436978555173776,-0.194460511088279,0.728017788925568,-0.8445466774125414,19.072042737524267,-1.2093097307006757,-7.939466208288556,-0.8840840594228216,0.31061023511279684,0.8053295242964389,0.37500770868177247,3.62561653160629,-2.4967562071011926,-0.6074258055867467,0.616876171722184
Mali,8.022064994282582,0.13858794273311092,-11.299349980526525,4.2117360896229155,10.788208040191455,5.911364733501044,4.979558487902606,-4.0536353742824085,-24.298545496059965,-0.3287797963800838,1.3098951999919206,5.859444217809507,-1.6308489959729118,21.944612328198982,-1.3059957973439036,-16.450444012227475,-2.743589093493626,1.1326196878464372,-2.2560087944457146,-0.919632656214709,8.193265143116868,-6.925371022942906,-1.2646069018324395,-1.0009251089666944
Malta,-3.72509056775439,0.0,7.975343950946481,-3.3067250470060103,-5.265732719248174,-2.2453326886710916,-5.13773577506473,4.25266805367681,20.91423207569161,0.4465183901732006,-0.9190448104314547,-4.534217938688025,1.119448744571611,-18.17727700235262,2.211890284537836,7.709297005050972,1.8879835392481736,-0.4231317227004947,1.1569284377179256,-0.38532593869997855,-5.642859344789702,5.086071037910804,1.1151816920380564,0.24151813497567876
